,brand,rating,review
171,GEPA Kaffee,5,"Bei der Verpackung könnte, sofern technisch möglich, Material gespart werden, da der Kaffee recht luftig verpackt ist. Mich würde auch interessieren, aus welchem Material die Verpackung ist. Bei Kaffee bin ich mir generell unsicher, was das geringere Übel ist: Aluminium oder Plastik?! Da Aluminiumverpackungen in der Regel eine zusätzliche Kunststoffverpackung besitzen, finde ich die GEPA-Verpackung gut."
172,Alnatura Kaffee,5,"Zugegebenermaßen gibt es unter den konventionellen Kaffees, die sich für die Verwendung in der Espressomaschine eigenen welche mit mehr Pepp. Unter den Bio Kaffees ist der Alnatura (auch der Espresso) meines Erachtens nur duch wenige zu schlagen. Er hat nich so viel Aroma und wir dosieren ihn etwas stärker, aber zugunsten des Bio Labels nehmen wir das in Kauf."
173,Alnatura Kaffee,5,"Der Alnatura Kaffee ist stark, aber nicht zu bitter und sehr aromatisch. Uns schmeckt er am besten. Als Milchalternative passt Soja-Vanille wunderbar dazu."
174,Alnatura Kaffee,5,"Wir stellen nach und nach alles auf Bio-Qualität um. Ich bin Allergikerin und ich muss sagen, ein neues wunderbares Lebensgefühl stellt sich ein. Ich stehe vor dem Marktstand unseres Biobauern in Hamm und glaube ich bin im Paradies. Ich kann wieder vielmehr essen. Und jetzt eben der Kaffee von Alnatura, gemahlen. Wow, ich habe das Gefühl, mir geht es von Tag zu Tag besser. Mein Mann und ich haben einen neuen ganz besonderen Kaffeegenuss. Danke Alnatura!!"
175,Tchibo Barista,5,"Tchibo Barista- Der Name und die Aufmachung der Verpackung verspricht hier einen ganz besonderen Kaffeegenuss und noch dazu ist er fair gehandelt. Da wir zu Hause sehr gern Kaffee trinken, mussten wir auch diese Sorte probieren. Wir trinken unseren Kaffee frisch aus der Kaffeemühle und aus der Stempelkanne und würde sagen, dass dieser Kaffee dafür nicht geeignet ist. Der Geschmack kommt leider nicht sehr vollmundig heraus. Er ist zwar generell gut, ist aber viel zu schnell verschwunden und geht is wässrige über. Bei anderen Kaffeesorten ist mir das noch nicht so sehr aufgefallen. Der Preis ist in Ordnung, aber 1kg Packungen als Privatperson leider nicht sehr praktisch, weil man zu lange benötigt um die geöffnete Packung aufzubrauchen. Wünschenswert wäre auch eine Bioqualität gewesen. Fazit: Für Vollautomaten scheint dieser Kaffee sehr gut geeignet zu sein, für Stempelkannen jedoch würde ich diese Sorte nicht empfehlen."
176,Tchibo Barista,5,"Der Geschmack ist ganz ok, aber ich finde er könnte doch noch etwas aromatischer sein."
177,Tchibo Barista,5,"Bislang muss ich wirklich sagen, der Barista Café Crema ist der einzige fair gehandelte Kaffee, der allen meinen Freunden und Familienmitgliedern schmeckt. Kann ich echt empfehlen, endlich mal ein Produkt, das überall nur Jubel auslöst."
178,Rewe Bio Röstkaffee,5,"ich trinke nur wenig Kaffee aber dafür regelmäßig und bin erstaunt, dass dieser Kaffee schmeckt. Ich hatte damit gerechnet, dass er bitter ist und nicht voll im Geschmack. REWE Bio Röstkaffee Fairtrade hat mich aber überzeugt im Vergleich zu Tschibo, den ich zu vor getrunken habe."
179,Rewe Bio Röstkaffee,5,"Wir trinken ab und an, und zur Abwechlung zu GEPA, diesen Kaffee. Im Vergleich zu „GEPA Bio Café Esperanza“ ist dieser Kaffee etwas herber und weniger nach meinem Geschmack. Der Preis ist allerdings sehr gut. Die Verpackung ist ein Mix aus bedrucktem Papier und Aluminium. Als Konsument von Bioprodukten finde ich, dass ein Bioprodukt noch attraktiver ist, je umweltfreundlicher die Verpackung ist. Daher besteht hier Verbesserungspotential, z. B. durch ein umweltfreundlicheres Papier. Ob bei Kaffee Aluminium- oder Plastikverpackung das geringere Übel ist, kann ich nicht beantworten."
180,Rewe Bio Röstkaffee,5,"Es ist kein schlechter Kaffee -wirklich nicht!!!- er rangiert aber eben nur im Mittelfeld. Ihm fehlt die vollmundig runde Note, die für mich für 5 Sterne nötig ist. Aber zugegeben, ich bin echt verwöhnt. Die drei Sterne bewerten nur den Geschmack. Das Preis Leistungsverhältnis ist 4 Sterne Wert."
181,J.J. Darboven Café Intención,4,"Durch die J.J. Darboven Café Intencíon Pads kam ich bewusst zum ersten Mal in Berührung mit Fairtrade Kaffee. Auch wenn ich seitdem viel ausprobiert habe, ist und bleibt dieser mein Favorit! Der Kaffee schmeckt absolut toll und noch dazu tue ich durch den Kauf etwas Gutes! Ich kann die Marke wirklich wärmstens empfehlen."
182,GEPA Kaffee,5,"Also, der Morgen gehört mir. Alle wissen das und selten kreuzt jemand mein Ritual. Aufstehen, Badezimmer, Anziehen und nicht viel reden. Gar nicht reden bis ich meinen Kaffee hatte. Ich brauche kein Frühstück, aber ich brauche einen großen Milchkaffe guter Qualität. Dazu gehört als erstes Mal, dass er fair trade ist. Ich habe keine Lust den Tag mit einer Ungerechtigkeit zu beginnen. Zweitens muss er Bio sein, ich kann meinem Körper nicht noch mehr Schadstoffe zufügen. Aber nicht nur Bio – Gepa ist auch Gentechnik frei. Und drittens soll er schonend geröstet sein, das ist besonders beim Espresso wichtig, sonst wird er zu sauer. Ein würziger, aber milder Kaffee, das verstehe ich unter gutem Aroma! Ich probiere gerne Kaffee aus, ich bringe ihn mir mit aus Ethiopien, oder Südamerika. Aber wenn ich zu Hause einkaufe, dann fällt meine Wahl regelmäßig auf den GEPA italienischen Bio Kaffee, denn er ist der Beste für mich!"
183,GEPA Kaffee,5,"Der Gepa Cafe Camino ist mein absoluter Favorit. Leider ist er nicht immer in den lokalen Läden hier vorrätig. Ich liebe sanften, magenfreundlichen Cafe. Und dieser übertrifft an Geschmack und Aroma alle, die ich bisher probiert habe! So kommt mir kein anderer mehr in den Filter!"
184,GEPA Kaffee,5,"Sehr leckerer Espresso, er ist mein persönlicher Favorit. Ich liebe den Geschmack von italienischem Espresso und der Bio Espresso trifft ihn ganz und gar – wie im Urlaub eben – nicht bitter und wenig Säure, dafür voller Geschmack . Auch die Raritäten sind sehr geschmackvoll und empfehlenswert. Ich koche sie mit einem Kaffeevollautomaten da werden die Bohnen frisch gemahlen und heiß aufgebrüht ist für jeden Geschmack etwas dabei. Am besten daran : fair und Bio !"
185,Tchibo Barista,5,"Wir lieben Kaffee, bei uns steht der Vollautomat selten still. Deshalb legen wir besonderen Wert auf milden , vollmundigen Kaffee. Dies ist Tchibo Barista gelungen. Mit dem sanfteren Caffé Crema liegen wir auf einer Wellenlänge Deshalb werden wir nun öfters zu Tchibo Barista greifen. Ab und an etwas Abwechslung schadet ja nie. Das Aroma, die Crema, der Geschmack sind einfach *berauschend*. eben wie schon gesagt- Hier kommt der Genuss.."
186,Rewe Bio Röstkaffee,5,"Ein kleiner Kaffee bei Rewe, von einem Fairtrademitarbeiter machte den Anfang. Er schmeckte nach einen langen Tag nicht nur besonders gut, wir haben uns auch ausgiebig über Fairtrade unterhalten. Meine Zweifel dass es sich bei diesen Produkten um wesentlich teurere handeln, wurden beseitigt. Bei mir bekommt der Rewe Kaffee fünf Sterne weil er nicht teurer ist als ein anderer, schmeckt und man von Rewe über Fairtrade aufgeklärt wird."
187,J.J. Darboven Café Intención,4,"ich habe den Kaffee das erste Mal gekauft (auf der Suche nach einem Fairtrade Kaffe), da er eben für ein Fairtrade-/ Bio- Produkt nicht so sehr teuer war, und war positiv vom Geschmack überrascht. Selbst wenn ich viele Kaffees (eig nur Fairtrade und/oder Bio) ausprobiert habe, bin ich bei dem Kaffee geblieben, da er sowohl geschmacklich, als auch vom Preis überzeugt."
188,J.J. Darboven Café Intención,4,Ich benutze die Kaffeepads von Darboven in meiner Senseo. Ich habe vorher viele Kaffeesorten ausprobiert und finde den etwas höheren Preis für die Bioqualität und den Zuschlag für fairen Handel voll gerechtfertigt. Das Aroma ist hervorragend und macht den täglichen Kaffee zum Genuss.
189,J.J. Darboven Café Intención,4,"Ich habe Darboven Café Intención als Pads für die Senseo-Kaffeemaschine und bin sehr zufrieden. Im Gegensatz zu anderen (Bio-)Kaffees in Form von Pads, ist Darboven angenehm kräftig u. vollmundig im Geschmack mit schöner Crema. Benutzt man zwei Pads statt einem pro Tasse, flocken leider bisher alle Kuhmilchersatzprodukte (ich denke aufgrund der Kaffeesäure) wie Sojamilch, Mandelmilch usw. Trotzdem alle Daumen hoch für Geschmack u. Preis!"
190,GEPA Kaffee,5,"Schon beim Öffnen der Pakung verbreitet sich ein schöner, angenehmer Kaffeeduft im Raum. Auch geschmacklich hält der GEPA Kaffee, was er verspricht, ein angenehm vollmundiges Aroma."
191,GEPA Kaffee,5,"Ich kann den Kaffee auf jeden Fall empfehlen, auch wenn er preislich etwas teurer ist."
192,GEPA Kaffee,5,"Ein wirklich richtig leckerer Kaffe! Bei der Auswahl an der Produktpalett hilft einem prima die ausgemahlten Kaffebohnen, die kennzeichnen, wie stark der Kaffee ist. Allerdings ist er sehr luftig verpackt und da könnte man doch etwas sparen. Ansonsten ist der Preis gerechtfertigt und lässt einem wirklich JEDEN schluck genießen und vor jeder Tasse überlegen, ob man wirklich lust auf ein Kaffee hat oder ob es ein sogenannter Gewohnheitskaffe ist!"
193,Coffee Circle Kaffee,5,"Von der Ökotest noch gerügt für fehlender Fairtrade und tlw. auch Biosiegel macht gerade das Konzept von Coffee Circle in meinen Augen so richtig nachhaltig Sinn. Es geht primär um Kaffeearomen und Qualität und nicht bloß um Bio und Fair. In meinen Augen sollten diese Aspekte eh grundlegend in Produkten verankert sein, was leider einem effektiven Gewinnstreben unter aktuellen Marktvoraussetzungen realistisch aber einfach nicht entspricht."
194,J.J. Darboven Café Intención,4,"Der Kaffe schmeckt aromatisch kräftig, ich benutze die Bohnen für den Vollautomaten und bin voll und ganz zufrieden. Der Preis liegt für einen Bio-Kaffee im unteren Segment (Einzelhandel) ist für diese Qualität absolut angemessen. Ich kann hier nur eine uneingeschränkte Kaufempfehlung aussprechen."
195,J.J. Darboven Café Intención,4,"schon bei geringer Dosierung sehr kräftig und aromatisch.Sehr gute Mischung!Und der Preis stimmt!Hier bei uns im Süden gibt es Ihn in fast jedem Supermarkt zu kaufen.Den einen Punkt gibt jedoch deshalb nur,weil der Händler nicht nur fair sondern auch unfair handelt.Deshalb für eine bessere Welt nicht zu empfehlen."
196,J.J. Darboven Café Intención,4,"Der Intención Kaffe schmeckt gut, aber es gibt noch leckerer bio-fairtrade Alternativen, darum nur 4 Sterne. Allerdings ist es ein großer Pluspunkt, diesen fairen Kaffe auch in Discountern zu finden und damit schonmal ein guter Einstieg für Leute die nicht schon immer auf fairtrade geachtet haben und etwas auf den Preis kucken."
197,GEPA Kaffee,5,"Ich kaufe nur Gepa Fair + Kaffee, da diese strengere Richtlinien beachten wie andere Kaffees die das Fairtrade Siegel tragen. Zudem kann ich hier sicher sein das es nicht die Discounter sind welche den Preis drücken. Geschmacklich ist der Kaffee absolut überzeugend, egal welche Sorte."
198,GEPA Kaffee,5,"Der Bio-Espresso Chiapas aus der Spezialitäten-Serie von gepa hat mich zu 100% überzeugt! Geschmacklich hervorragend! Ich kaufe die Bohnen, mahle sie frisch und bereite den kaffee/Espresso dann im Espressokocher zu. Die Dosierung ist sehr sparsam und der Kaffee vollmundig, säurearm, dabei mittelkräftig und harmoniert gut mit Milch. Und das gepa fast das einzige Unternehmen ist, das auch WIRKLICH faire Handelsbedingungen lebt, brauche ich wohl kaum zu erwähnen und macht die ganze Sache perfekt 🙂"
199,Mount Hagen Kaffee,5,"Das breite Sortiment von Mount Hagen begeistert mich. Zum Frühstück trinke ich gerne den Papua Neuguinea Kaffee aus meiner Frenchpress. Nach dem Mittagessen liebe ich die cremige Chai Latte Classic India, zur Kaffepause darf es auch gerne mal schnell gehen, da hilft mir der Instant Arabica Cafe. Nach dem Abendessen dann einen feinen Espresso und als Schlaftrunk einen Dinkelkaffee. Wer ökologisch angebaute Cafés die zu Fairtrade Kondition von Kleinbauern in den Ursprungsländern eingekauft werden trinken möchte und eine sagenhafte Vielfalt genießen möchte, ist bei Mount Hagen an der richtigen Adresse!"
200,Coffee Circle Kaffee,5,"CC motiviert seine Kooperativen wirklich die besten Kaffees anzubauen und als Einwohner DES Kaffeelandes gelingt das den Äthiopiern mit Bravour. Man bekommt hier keinen Monokultur Plantagenkaffee aus Kinderhand sondern leckere Spitzenprodukte aus natürlichem Waldanbau. CC bezahlt zu fairen Preisen und setzt sich für die Biozertifizierung ein, damit die Kaffeebauern generell höhere Preis verlangen können. Zudem fließt 1 € pro KG in soziale Projekte vor Ort, wie die Zertifizierung oder aber in den Bau von Schulen. Bildung ist der Schlüssel! Weil das System nicht nur sinnvoll umgesetzt ist, sondern CC auch noch den besten Kaffee bietet, der mich morgens in Schwung bringt und mir zudem noch zeigt, wie ich in perfekt zubereite, gibt es von mir volle Punktzahl. Setzen: FÜNF!"
201,Coffee Circle Kaffee,5,Ich konnte schon Coffe Circle Kaffee schon probieren und muss wirklich sagen das es ein Spitzenkaffee ist der nicht vergleichbar ist mit den standdart Marken aus dem Supermarkt vorallem finde ich die 1 euro für entwicklungsprojekte top.
202,Coffee Circle Kaffee,5,"Dieser Kaffee ist besonders lecker im Geschmack, kräftig und intensiv"
203,J.J. Darboven Café Intención,4,"Nehme das Darboven-Pulver für meine wiederbefüllbaren Kapseln für die Nespressomaschine (jaja das böse Ding, ich weiß!) und bin absolut zufrieden damit! Der Kaffee schmeckt rund, aromatisch und macht wach! 🙂 Finde auch gut, dass das Pulver nicht so ‚fettig‘ oder klebrig ist, das ist gut für die kleinen Kapseln."
204,J.J. Darboven Café Intención,4,"Darboven gehört für mich ganz klar zu den Favoriten der Kaffeeanbieter. Schon seit über 20 Jahren gibt es Fairtrade-Kaffee, auch wenn manche dies bezweifeln. Der Geschmack ist vollmundig, aber nicht zu kräftig. Darboven Kaffee ist in fast jedem großen Supermarkt verfügbar und daher für mich eine gute Alternative."
205,Kaffee-Kooperative Cafe de Maraba,5,"Cafe de Maraba hat es geschafft, dass ich und mein Mann nach Jahren der Kaffee-Enthaltsamkeit wieder in die Kaffeetrinker-Liga aufgestiegen sind ;-). Endlich ein Kaffee der schmeckt und dabei auch noch ein gutes Gewissen macht ;-)."
206,Mount Hagen Kaffee,5,"Mount Hagen bietet hochwertigen Kaffee Genuss für jeden Geschmack. Ob exotischen Dinkelkaffee, Espresso oder Chai…. Hier wird jeder Geschmack fündig und mich tollem Geschmack belohnt. Hier gibt es wirklich Fairtrade Kaffee zu fairen Preisen und mit 100% Geschmack. Kann ich wirklich nur weiterempfehlen. Wir haben auch neue Sorten probiert, wo wir vorher nie im Leben daran gedacht hätten Sie zu trinken. Aber was soll ich sagen… der Geschmack von der vielfältigen Mount Hagen Sorten hat uns überzeugt."
207,Mount Hagen Kaffee,5,"Der Kaffee von Mount Hagen ist einfach ein wahres geschmackserlebnis und jeder Kaffeliebhaber sollte diesen Kaffee probieren! Der Papua Neuguinea und der Arabica Kaffee sind einfach nicht zz vergleichen mit anderen Kaffees! 100% Fairtrade, 100% ökologischer Anbau, 100% Qualität! Was will man mehr!"
208,Mount Hagen Kaffee,5,"… ist schön gleichmäßig geröstet, angenehm mild im Geschmack. Sehr aromatisch und doch vollmundig. Eine ganze Kaffeereihe durfte ich probieren und es würde bereits Nachschub bestellt. Preis / Leistung passt. Bio. und von Hand gepflückt, das ist meiner Meinung nach, Qualität. "
209,Mount Hagen Kaffee,5,"Das Design der Verpackung spricht mich schon sehr an.So kann man einen verregneten Tag gemütlich mit melitta verbringen. Das Preis Leistungsverhältnis stimmt absolut, ein wohlschmeckender Kaffee. Alles in allem sehr lecker und kann ich mit ruhigen Gewissen weiterempfehlen. Qualität auf ganzer Linie. Als leidenschaftlicher Kaffeetrinker kann ich diese Produkte nur empfehlen. Tipp: Unbedingt mit Milch und ein Stück Zucker trinken.Der Kaffe hält was er verspricht.Ein sehr aromatischer, ausgewogener Kaffee zu einem guten Preis. Fait Trade Daumen hoch."
210,Coffee Circle Kaffee,5,"lesen Sie weiter: <a href=""https://utopia.de/0/produktguide/essen-trinken-39/bio-kaffee"" rel=""nofollow"" target=""_blank"">https://utopia.de/0/produktguide/essen-trinken-39/bio-kaffee</a>"
211,Coffee Circle Kaffee,5,toll
212,Coffee Circle Kaffee,5,Haben schon einige Packungen dort bestellt. Alle Sorten sind sehr lecker aber auch unterschiedlich im Geschmack. Toller Service mit auch kleinen Probepäckchen. Und dazu auch noch soziale Verantwortung . Super
213,J.J. Darboven Café Intención,4,"4 Sterne gibt es deshalb, weil es nicht mein Lieblingskaffee ist."
214,J.J. Darboven Café Intención,4,"Ich bin begeistert, der Darboven Cafe ist zwar nicht geschmacklich meine Nummer 1, aber dennoch ein Kaffe mit einem guten Prei-Leistungsverhältnis. Man findet ihn im Supermarkt, was schon mal ein riesen Pluspunkt ist. "
215,J.J. Darboven Café Intención,4,"Ich bereite meinen Kaffee entweder mit einem Keramik Handfilter, mittlerweile aber auch in einer Filtermaschine zu. "
216,Kaffee-Kooperative Cafe de Maraba,5,"Der Kaffee schmeckt sehr gut, Versand etc. problemlos und vor allen Dinge überzeugt das Konzept der Produktion."
217,Kaffee-Kooperative Cafe de Maraba,5,"Seit gut einem Jahr bestelle und trinke ich Cafe de Maraba. Das Konzept überzeugt und vor allem schmeckt der Kaffee sehr gut. Ich verschenke diesen Kaffee gern als besonderes Special an meine erwachsenen Kinder und deren Freunde. Diesen Kaffee zu kaufen und dafür Werbung zu machen, ist besser als jede Entwicklungshilfe, bei der nie wirklich klar ist, ob und wo sie ankommt."
218,Kaffee-Kooperative Cafe de Maraba,5,"Wir erhalten den Espresso von Kaffee-Kooperative seit ca. einem Jahr und er ist mild und hat ein sehr angenehmes Aroma. Die Qualität sieht man auch an den Bohnen. Sie sind immer in sehr guten Zustand. Reiner Genuss mit dem man etwas mehr macht, als mit normalen Fair-Trade!"
219,Mount Hagen Kaffee,5,Der Kaffee von mounten hagen ist einfach klasse schmeckt gut und ist leicht zum zubereiten . Es ist 100% Fairtrade bio und wurde sogar von Hand gepflückt . Am liebsten hat mir der chai Latte gefallen ich werde es mir auf jeden Fall nach kaufen.
220,Mount Hagen Kaffee,5,"Die Kaffees von Mount Hagen, sind nicht nur wahnsinnig lecker, sondern auch bio. Alle Kaffees werden ökologisch angebaut. Och finde man schmeckt, dass man einen besonderen Kaffe trinkt. Auch unsere Gäste sind immer wieder begeistert und fragen nach, welchen Kaffe wir gekocht haben. Wir werden ihn sich wieder bestellen."
221,Mount Hagen Kaffee,5,"Der Mount Hagen Kaffee besticht wirklich mit seinem vollmundigen leckeren Geschmack. Ich trinke gerade meine Tasse Papua Neuguinea Kaffee beim Bewertung schreiben, das heisst doch schon alles. Es ist mein neuer Lieblingskaffee, er trifft genau meinen Geschmack. Ich finde Mount Hagen aber auch toll, weil er für Fairtrade steht. Ich kann den Kaffee wirklich nur weiterempfehlen und es sind definitiv Nachkaufprodukte!!"
222,Coffee Circle Kaffee,5,"Nicht wirklich günstig, dafür von der ersten Minute an konsequent fair und ökologisch, Kein Feigenblattmarketing wie bei vielen anderen Kaffeeproduzenten, sondern durch die Bank sauber. So soll es sein."
223,Coffee Circle Kaffee,5,"Fair und ökologisch hergestellt – das ist mir wichtiger, als der Geschmack. Wenn er dann aber auch noch so lecker schmeckt, zahle ich auch gerne den relativ hohen Preis. Mein Lieblingskaffee ist der Limu, der einzige, der mir ohne Milch in die Tasse kommt."
224,Coffee Circle Kaffee,5,Einfach sehr lecker und auch preislich ok!
225,J.J. Darboven Café Intención,4,"Allerdings kaufe ich den nicht regelmäßig, nur wenn ich gerade nicht an meinen Favoriten komme, oder mal was günstigeres möchte."
226,Kaffee-Kooperative Cafe de Maraba,5,Geschmacklich: 5 Sterne
227,Kaffee-Kooperative Cafe de Maraba,5,Preis- Leistungsverhältnis: 5 Sterne
228,Kaffee-Kooperative Cafe de Maraba,5,Kundenbetreuung: 5 Sterne
229,Kaffee-Kooperative Cafe de Maraba,5,Produkt mit Sinn &amp; Mehrwert: 5 Sterne
230,Mount Hagen Kaffee,5,"Ich finde das Konzept sehr gut, eine ganz tolle Sache. Die Aufmachung der Produkte ist sehr hochwertig und ansprechend, macht schon was her auf dem Schrank. Besonders toll finde ich die Auswahl, für jeden ist etwas dabei. Geschmacklich gab es bisher keine Sorte die mir nicht zu gesagt hat, natürlich gibt es den ein oder anderen Favoriten aber alles in allem finde ich Mount Hagen einfach eine Klasse Marke, die immer wieder gern gekauft wird. Der einzige Kritikpunkt ist leider die Chai Latte, ich hab tierisch Sodbrennen bekommen, da Chilli enthalten war aber ansonsten war auch dieses Produkt super 🙂 "
231,Mount Hagen Kaffee,5,"Der Kaffee von Mount Hagen hat mir sehr gut geschmeckt. Ich habe mich durch das breite Sortiment getestet und wirklich jede Sorte hat mir gut geschmeckt. Unser Favorit ist der Arabica Kaffee, aber besonders überrascht waren wir von dem super Geschmack der Instant Arabica Cafe Sticks. Ich habe noch niemals einen so guten Instant Kaffee getrunken. Dazu noch alles fairtrade und Bio zu einem mehr als fairen Preis. Wir sind absolut begeistert und bleiben dieser Kaffee Marke nun treu!"
232,Coffee Circle Kaffee,5,geschmacklich habe ich an diesem kaffe gar nichts auszusetzen. geschmacklich ist es also ein guter bio-kaffee. das business-modell hingegen gefällt mir persönlich weniger gut. es ist auf gewinnmaximierung ausgelegt und coffee circle hat einen 30% partner mit ziemlich fragwürdigem geschäftsgebaren. ich hab die stellungnahme von coffee circle dazu gelesen aber mich überzeugt sie nicht.
233,Coffee Circle Kaffee,5,"Der Coffee Circle hat mir sehr gut geschmeckt, er ist so ganz intensiv im Geschmack,aber dennoch nicht bitter oder scharf.Ausgezeichnet zu einem Stück Süßkram… Der Kaffee ist absolut seinen Preis wert!"
234,Kaffee-Kooperative Cafe de Maraba,5,Nachhaltige Unterstützung vor Ort: 5 Sterne
235,Kaffee-Kooperative Cafe de Maraba,5,"Für mich, ist der Café de Maraba von der Kaffee-Kooperative der beste Kaffee. Hier stimmt einfach alles. Der Geschmack ist meiner Meinung nach perfekt – so muss Kaffee schmecken – nicht bitter oder streng, sondern aromatisch kräftig mit Kakao-Noten – einfach köstlich! Der Preis pro Kilo ist absolut in Ordnung, der Versand geht schnell und reibungslos, freundliche Kundenbetreuung (auf Sonderwünsche wird eingegangen). Ich kann den Kaffee nur weiterempfehlen. Eine neue Kaffeesorte von der Kaffee-Kooperative ist auch schon bestellt. Ausschließlich von Frauen geerntet und verarbeitet – Angelique’s Finest. Darauf freue ich mich schon sehr."
236,Kaffee-Kooperative Cafe de Maraba,5,Dieser Kaffee ist ein Hochgenuss und blendet auch noch im nachhaltigem Anbau und unterstützt zu 100% dort Bauern und Arbeiter wo er herkommt. Danke!!!
237,Rewe Bio Röstkaffee,4,"Hab ihn vor ein paar Monaten mal für meine Eltern gekauft, finde gut dass er fairtrade und Biosiegel hat, für meinen Geschmack ist aber das Aroma eher durchschnittlich (gemesssen an konventionellen Kaffees ähnlicher Preisklasse); mir ist das Aroma einerseits nicht intensiv genug, andererseits ein bisschen zu viel Säuregehalt drin – was freilich auch persönlich bei anderen Leuten anders ankommen kann;"
238,Tchibo Barista,1,"Dafür, dass der Kaffee laut Fernsehwerbung extrem schonen und mit niedriger Temperatur geröstet wird, enthält er einige verbrannte Bohnen. Ferner wird der Kaffee mit Schalen gestreckt. Das hört man im Mahlwerk ab und zu. Man kann aber auch einfach mal den Kaffee auf weißes Papier oder ein Tuch schütten (vielleicht 2 Eßlöffel) und sich das Bohnenbild anschauen. Habe bei Tchibo angerufen und mich beschwert. Am Telefon bekam ich gesagt, dass man diesbezüglich nichts machen könne. Schade; nie wieder!"
239,Alnatura Kaffee,4,"Einer meiner Lieblingskaffees. Voller Geschmack, tolle Cremá. habe schon viele Bio und fair trade Kaffees probiert und die meisten schmecken eher fad."
240,Kaffee-Kooperative Cafe de Maraba,5,Ich bestelle schon etwas länger und bin immer wieder begeistert. Finde es auch sehr gut immer informiert zu werden über Neues. Macht weiter so…..ich bin dabei!!!!
241,Kaffee-Kooperative Cafe de Maraba,5,Er ist lecker und wertvoll in jeder Hinsicht! Ich bestelle ihn (inkl. der 1. Probe) nun zum dritten mal und meine Schwester bestellt immer gleich was mit. Sie nimmt die ganzen Bohnen und ich die gemahlenen. Und wir werden definitiv bei diesem Kaffee bleiben!
242,Kaffee-Kooperative Cafe de Maraba,5,"Ich finde den Kaffee einfach besonders im Geschmack und sehr wertschätzend, dass die Herstellung fair im Land erfolgt. Der neue Kaffee Angelique ist auch sehr lecker. Die Lieferung erfolgt schnell und der Kundenservice ist sehr freundlich . Immer wieder gerne!"
243,Kaffee-Kooperative Cafe de Maraba,5,"Ein wunderbarer Kaffee, mild und trotzdem sehr gut im Geschmack. Außerdem, so sollte Entwicklungshife sein. Hilfe zur Selbsthilfe. Großartig."
244,Rewe Bio Röstkaffee,4,"Haben den Rewe Bio Kaffee ausprobiert als ich vergessen hatte meinen gewöhnlichen Bio Kaffee einzukaufen. Gerade bei Kaffee ist Fairtrade für mich Pflicht. Sowohl dieses Siegel als auch das Bio Siegel hat der Rewe Kaffee. Und das Wichtigste: ich finde den Geschmack gut, nicht zu intensiv und nicht zu bitter. Eine wunderbare und leckere Alternative aus einem „normalen“ Supermarkt."
245,Rewe Bio Röstkaffee,4,Geschmacklich hat er nicht überzeugt. Das Aroma ging sehr schnell verloren.
246,Rewe Bio Röstkaffee,4,Ich finde das Preis-Leistungs-Verhältnis stimmt hier voll und ganz. Super Qualität zu einem wirklich fairen Preis…
247,Rewe Bio Röstkaffee,4,"Der Kaffee ist in Ordnung, die Röstung könnte etwas milder sein. Er lässt sich gut mit der Kaffeemaschine brühen, auch im Vollautomaten funktioniert er ordentlich."
248,Kaffee-Kooperative Cafe de Maraba,5,Ich habe jetzt endlich meinen Lieblingskaffee gefunden.
249,Rewe Bio Röstkaffee,4,"Habe ihn mir mal zur Probe gekauft, da er Biosiegel hatte und aus Fairtrade-Produktion kam. Leider ist er mir etwas bitter und das Aroma ging war schnell weg. Preislich ist er wirklich fair, aber geschmacklich hat er mich nicht überzeugen können."
250,Rewe Bio Röstkaffee,4,"für meine begriffe schmeckte der kaffee intensiv, allerdings auch ein bißchen „verbrannt“, was auch am geruch gelegen haben kann, daher nur 3 sterne – vielleicht hatte ich einfach ein paket erwischt, dass ein wenig zu viel geröstet wurde…"
251,Rewe Bio Röstkaffee,4,"Der Kaffee ist nach meinem Geschmack gut zu trinken, dass er zumal etwas bitter schmeckt kann man mögen oder nicht, für mich ist es kein Minuspunkt. Habe auch einige Arbeitskollegen überzeugen können, umzusteigen, da er mit ca. 5,50 EUR zu den günstigsten Bio und Fairtrade Kaffees gehört."
252,GEPA Kaffee,4,"Ich habe den GEPA Kaffe erst kürzlich im Regal für mich entdeckt. Die Verpackung und vor allem das Fairtrade Siegel sind mir sofort ins Auge gesprungen. Sofort landete der GEPA Kaffee daher im Einkaufskörbchen und von dort aus auf direktem Wege in meiner Kaffeetasse. Geschmacklich spricht mich der GEPA Kaffee sehr an, der Geschmack tatsächlich einzigartig. Und das Gefühl, dass Kaffeebauern für diesen köstlichen Kaffee nicht ausgebeutet werden ist unbezahlbar und doppelt belebend!"
253,Rewe Bio Röstkaffee,4,auch diesen Kaffee haben wir schon probiert und als gut und preiswert empfunden.
254,Rewe Bio Röstkaffee,4,Vom Preis her sehr gut für einen fairen Kaffee. Das Aroma könnte ein bisschen milder ausfallen. Fürs Büro und zum Wachbleiben ist er prima.
